$GPGGA,151250.00,5524.63107,N,01023.66272,E,1,08,1.05,24.1,M,43.1,M,,*61
$GPGGA,151300.00,5524.63117,N,01023.66175,E,1,08,1.30,24.7,M,43.1,M,,*60
$GPGGA,151310.00,5524.63147,N,01023.65855,E,1,08,1.45,26.7,M,43.1,M,,*6C
$GPGGA,151320.00,5524.63158,N,01023.65721,E,1,07,1.93,27.6,M,43.1,M,,*69
$GPGGA,151330.00,5524.63161,N,01023.65666,E,1,08,1.93,28.0,M,43.1,M,,*66
$GPGGA,151340.00,5524.63169,N,01023.65563,E,1,08,1.48,28.9,M,43.1,M,,*60
$GPGGA,151350.00,5524.63183,N,01023.65281,E,1,08,1.28,31.0,M,43.1,M,,*69
$GPGGA,151400.00,5524.63189,N,01023.64921,E,1,08,1.72,34.0,M,43.1,M,,*6B
$GPGGA,151410.00,5524.63187,N,01023.64400,E,1,09,1.23,38.5,M,43.1,M,,*66
$GPGGA,151420.00,5524.63156,N,01023.64285,E,1,10,0.83,40.2,M,43.1,M,,*69
$GPGGA,151430.00,5524.63106,N,01023.64321,E,1,10,0.83,40.9,M,43.1,M,,*69
$GPGGA,151440.00,5524.63073,N,01023.64317,E,1,10,0.83,41.7,M,43.1,M,,*67
$GPGGA,151450.00,5524.63044,N,01023.64303,E,1,09,0.90,42.3,M,43.1,M,,*6A
$GPGGA,151500.00,5524.63032,N,01023.64184,E,1,08,0.95,43.2,M,43.1,M,,*66
$GPGGA,151510.00,5524.63014,N,01023.64186,E,1,09,0.92,43.3,M,43.1,M,,*66
$GPGGA,151520.00,5524.63009,N,01023.64104,E,1,08,0.92,44.1,M,43.1,M,,*67
$GPGGA,151530.00,5524.62999,N,01023.64047,E,1,09,1.43,44.9,M,43.1,M,,*65
$GPGGA,151540.00,5524.62991,N,01023.64001,E,1,08,1.43,45.5,M,43.1,M,,*64
$GPGGA,151550.00,5524.62995,N,01023.63926,E,1,09,1.43,46.2,M,43.1,M,,*6F
$GPGGA,151600.00,5524.62999,N,01023.63955,E,1,09,1.26,46.1,M,43.1,M,,*61
$GPGGA,151610.00,5524.63007,N,01023.64180,E,1,08,1.25,44.0,M,43.1,M,,*69
$GPGGA,151620.00,5524.63010,N,01023.64469,E,1,08,1.25,41.5,M,43.1,M,,*6E
$GPGGA,151630.00,5524.63006,N,01023.64739,E,1,08,0.89,39.2,M,43.1,M,,*61
$GPGGA,151640.00,5524.63000,N,01023.65076,E,1,09,0.88,36.3,M,43.1,M,,*63
$GPGGA,151650.00,5524.62996,N,01023.64920,E,1,08,0.89,37.6,M,43.1,M,,*6A
$GPGGA,151700.00,5524.62978,N,01023.64824,E,1,08,0.89,38.9,M,43.1,M,,*6B
$GPGGA,151710.00,5524.62963,N,01023.64755,E,1,09,0.88,39.9,M,43.1,M,,*68
$GPGGA,151720.00,5524.62947,N,01023.64750,E,1,09,0.88,40.3,M,43.1,M,,*6C
$GPGGA,151730.00,5524.62930,N,01023.64730,E,1,09,0.88,40.9,M,43.1,M,,*61
$GPGGA,151740.00,5524.62914,N,01023.64668,E,1,09,0.92,41.6,M,43.1,M,,*69
$GPGGA,151750.00,5524.62898,N,01023.64641,E,1,09,0.88,42.1,M,43.1,M,,*69
$GPGGA,151800.00,5524.62880,N,01023.64662,E,1,09,0.88,42.3,M,43.1,M,,*69
$GPGGA,151810.00,5524.62860,N,01023.64692,E,1,08,0.89,42.3,M,43.1,M,,*69
$GPGGA,151820.00,5524.62847,N,01023.64658,E,1,09,0.88,42.8,M,43.1,M,,*62
$GPGGA,151830.00,5524.62838,N,01023.64667,E,1,09,0.88,42.9,M,43.1,M,,*66
$GPGGA,151840.00,5524.62844,N,01023.64576,E,1,09,0.88,43.5,M,43.1,M,,*64
$GPGGA,151850.00,5524.62842,N,01023.64482,E,1,09,0.88,44.2,M,43.1,M,,*69
$GPGGA,151900.00,5524.62840,N,01023.64455,E,1,09,0.88,44.4,M,43.1,M,,*63
